Ms. Anu Goel,Psychotherapist,20 years,₹2000,Delhi
Dr. Shwetank Bansal,Psychotherapist,15 years,₹1800,Delhi
Dr. Ankit Gupta,Psychotherapist,11 years,Free Consultation,Delhi
Dr. Nikhil Raheja,Psychotherapist,20 years,₹1500,Delhi
Ms. Sapna Paliwal,Psychotherapist,12 years,₹1000,Delhi
Dr. Priyanka Goyal,Psychotherapist,13 years,₹1000,Delhi
Ms. Rachna Mishra,Psychotherapist,5 years,₹1000,Delhi
Dr. Arvin Kamra,Psychotherapist,25 years,₹1200,Delhi
Dr. Pooja Anand Sharma (PhD),Psychotherapist,16 years,₹2000,Delhi
Ms. Mariella Zanoletti,Psychotherapist,22 years,₹4000,Delhi
Ms. Sonakshi Gandhi,Psychotherapist,9 years,₹2000,Delhi
Dr. Sandeep Vohra,Psychotherapist,27 years,₹3000,Delhi
Ms. Deepti Divya,Psychotherapist,11 years,₹3000,Delhi
Dr. Siddharth Sagar (PhD),Psychotherapist,6 years,₹700,Delhi
Dr. Upasana Chaddha Vij (PhD),Psychotherapist,11 years,₹1100,Delhi
Ms. Neha P,Psychotherapist,13 years,₹1200,Delhi
Ms. Anshuma Kshetrapal,Psychotherapist,6 years,₹1000,Delhi
Ms. Shuchi,Psychotherapist,7 years,₹1290,Delhi
Mr. Mithun Mahajan,Psychotherapist,5 years,₹1500,Delhi
Ms. Sudipta Das,Psychotherapist,3 years,₹1000,Delhi
Ms. Suparna Sengupta,Psychotherapist,9 years,₹900,Delhi
Ms. Rajni Adlakkha,Psychotherapist,8 years,₹1500,Delhi
Ms. Sumaiya Baba,Psychotherapist,3 years,₹4000,Delhi
Ms. Aqseer Sodhi,Psychotherapist,5 years,₹1000,Delhi
Dr. Udayan Bhaumik,Psychiatrist,7 years,₹800,Kolkata
Dr. Arijit Dutta Chowdhury,Psychiatrist,20 years,₹1000,Kolkata
Dr. Arnab Ghosh Hajra,Psychiatrist,14 years,₹1500,Kolkata
Dr. Tathagata Chatterjee,Psychiatrist,10 years,₹700,Kolkata
Dr. Krishanu Chakrabarty,Psychiatrist,6 years,₹500,Kolkata
Dr. Arnab Chaudhuri,Psychiatrist,17 years,₹500,Kolkata
Dr. Rajarshi Guha Thakurta,Psychiatrist,12 years,₹550,Kolkata
Dr. Amitabha Mukerji,Psychiatrist,42 years,₹1000,Kolkata
Dr. Prathama Chaudhuri,Psychiatrist,28 years,₹1000,Kolkata
Dr. (Prof) Col Pradyot Sarkar,Psychiatrist,37 years,₹900,Kolkata
Dr. Indranil Saha,Psychiatrist,24 years,₹2000,Kolkata
Dr. Era S. Dutta,Psychiatrist,11 years,₹1600,Kolkata
Dr. Sanjay Garg,Psychiatrist,23 years,₹1100,Kolkata
Dr. Amlan Kusum Jana,Psychiatrist,23 years,₹1250,Kolkata
Dr. Bappaditya Chowdhury,Psychiatrist,19 years,₹800,Kolkata
Dr. Ram Dasgupta,Psychiatrist,48 years,₹800,Kolkata
Dr. Rajarshi Neogi,Psychiatrist,14 years,₹1000,Kolkata
Dr. Preeti Parakh,Psychiatrist,14 years,₹600,Kolkata
Dr. Alakananda Dutt,Psychiatrist,18 years,₹1000,Kolkata
Dr. Sourav Das,Psychiatrist,11 years,₹700,Kolkata
Dr. Indrani Chatterji,Psychiatrist,24 years,₹500,Kolkata
Dr. Nilanjan Chandra,Psychiatrist,8 years,₹500,Kolkata
Dr. Amitava Das,Psychiatrist,17 years,₹500,Kolkata
Dr. Devashish Konar,Psychiatrist,38 years,₹1300,Kolkata
Dr. ARINDAM MONDAL,Psychiatrist,25 years,₹1200,Kolkata
Dr. Swapanjit Sarma,Psychiatrist,11 years,₹500,Kolkata
Dr. Tirthankar Dasgupta,Psychiatrist,15 years,₹800,Kolkata
Dr. Angshuman Das,Psychiatrist,21 years,₹600,Kolkata
Dr. Subrata Naskar,Psychiatrist,11 years,₹700,Kolkata
Dr. Sujit Sarkhel,Psychiatrist,17 years,₹600,Kolkata
Dr. Ashok Kumar Khaitan,Psychiatrist,33 years,₹1000,Kolkata
Dr. Saugata Bandyopadhyay,Psychiatrist,19 years,₹600,Kolkata
Dr. Ambarish Ghosh,Psychiatrist,11 years,₹500,Kolkata
Dr. Arnab Pathak,Psychiatrist,10 years,₹800,Kolkata
Dr. Syed Naiyer Ali,Psychiatrist,13 years,₹500,Kolkata
Dr. Debashis Ray,Psychiatrist,29 years,₹1000,Kolkata
Dr. Sagnik Mukherjee,Psychiatrist,15 years,₹700,Kolkata
Dr. Gautam Saha,Psychiatrist,24 years,₹800,Kolkata
Dr. Madhurima Ghosh,Psychiatrist,13 years,₹500,Kolkata
Dr. Ajay Halder,Psychiatrist,13 years,₹400,Kolkata
Dr. ANIRBAN DUTT,Psychiatrist,7 years,₹800,Kolkata
Dr. Abhiruchi Chatterjee,Psychiatrist,15 years,₹600,Kolkata
Dr. Sanhita Bhattacharya,Psychiatrist,12 years,₹500,Kolkata
Dr. Anirban Gozi,Psychiatrist,8 years,₹500,Kolkata
Dr. Ayanangshu Nayak,Psychiatrist,19 years,₹700,Kolkata
Dr. Bappaditya Mondal,Psychiatrist,16 years,₹500,Kolkata
Dr. Payel Roy Das,Psychiatrist,13 years,₹350,Kolkata
Dr. Praveen Kumar,Psychiatrist,9 years,₹1000,Kolkata
Dr. S P Mukherjee,Psychiatrist,39 years,₹600,Kolkata
Dr. SK Altaf Hossien,Psychiatrist,10 years,₹500,Kolkata
Dr. Devlina Talapatra,Psychiatrist,5 years,₹1000,Kolkata
Dr. Abhijna Chattopadhyay,Psychiatrist,5 years,₹500,Kolkata
Dr. Sharmila Sarkar,Psychiatrist,19 years,₹500,Kolkata
Dr. Sudipta Malik,Psychiatrist,3 years,₹500,Kolkata
Dr. Jyotirmoy Samajder,Psychiatrist,34 years,₹1400,Kolkata
Dr. Uday Sankar Mandal,Psychiatrist,22 years,₹500,Kolkata
Dr. Abhijit Chakraborty,Psychiatrist,11 years,₹500,Kolkata
Dr. Rupa Talukdar (PhD),Psychologist,23 years,₹1600,Kolkata
Dr. Urmita Chakraborty (PhD),Psychologist,14 years,₹1000,Kolkata
Ms. Anasuya Ghosh,Psychologist,25 years,₹900,Kolkata
Ms. Amrita Chakraborty,Psychologist,24 years,₹1500,Kolkata
Dr. Indrani Dutta (PhD),Psychologist,27 years,₹1200,Kolkata
Ms. Sanghamitra Sau Sengupta,Psychologist,18 years,₹750,Kolkata
Ms. Vartika Modi,Psychologist,10 years,₹1600,Kolkata
Ms. Ruchi Bakhai,Psychologist,6 years,₹1200,Kolkata
Mr. Sumedh Chatterjee,Psychologist,5 years,₹1000,Kolkata
Ms. Usashi Banerjee,Psychologist,13 years,₹950,Kolkata
Ms. Amrita Mitra,Psychologist,11 years,₹700,Kolkata
Ms. Prachi Rathi,Psychologist,5 years,₹1000,Kolkata
Ms. Rashmi Rekha Behera,Psychologist,5 years,₹1500,Kolkata
Ms. Snehalata Sarkar,Psychologist,5 years,₹800,Kolkata
Ms. Poulami Biswas Dutta,Psychologist,5 years,₹700,Kolkata
Ms. Atrayee Chakrabarti,Psychologist,14 years,₹700,Kolkata
Mr. Subrata Bhattacharyya,Psychologist,9 years,₹400,Kolkata
Ms. Moumita Ganguly,Psychologist,7 years,₹700,Kolkata
Dr. Samir Chandra Das,Psychologist,34 years,₹500,Kolkata
Ms. Megha Rathi,Psychologist,8 years,₹1200,Kolkata
Ms. Bhavana Damani Bajoria,Psychologist,5 years,₹550,Kolkata
Dr. Basab Raj Ghosh,Psychologist,26 years,₹700,Kolkata
Dr. Angshuman Das,Psychologist,21 years,₹600,Kolkata
Ms. Srishti Saha,Psychologist,10 years,₹770,Kolkata
Dr. Hansa Kinkini Dev Roy (PhD) (PhD),Psychologist,10 years,₹600,Kolkata
Ms. Nitika Jaiswal,Psychologist,9 years,₹1500,Kolkata
Ms. Swati Chowdhury,Psychologist,13 years,₹900,Kolkata
Ms. Charvi Jain,Psychologist,7 years,₹1200,Kolkata
Mr. Dr.Subrata Halder,Psychologist,7 years,₹1000,Kolkata
Ms. Sheena Mishra Ghosh,Psychologist,27 years,₹1045,Kolkata
Ms. Hima Bindawla,Psychologist,9 years,₹1200,Kolkata
Ms. Prashakha Solanki,Psychologist,9 years,₹1000,Kolkata
Ms. Priyanka Paul,Psychologist,2 years,₹700,Kolkata
Ms. Paromita Mitra Bhaumik,Psychologist,22 years,₹1100,Kolkata
Dr. S P Mukherjee,Psychologist,39 years,₹600,Kolkata
Ms. BIDISHA BHATTACHARYYA,Psychologist,3 years,₹500,Kolkata
Ms. Piya Banerjee,Psychologist,6 years,₹1000,Kolkata
Ms. Samadrita Bhattacharya,Psychologist,13 years,₹600,Kolkata
Ms. Soumi Banerjee,Psychologist,5 years,₹500,Kolkata
Ms. Mansi Poddar,Psychologist,12 years,₹1500,Kolkata
Ms. Sonali Chattopadhyay,Psychologist,15 years,₹700,Kolkata
Ms. Rachna Mimani,Psychologist,5 years,₹1500,Kolkata
Ms. Sradhanjali Dasgupta,Psychologist,3 years,₹400,Kolkata
Ms. Pritha Banik,Psychologist,11 years,₹500,Kolkata
Dr. Anamika Sinha (PhD),Psychologist,5 years,₹1100,Kolkata
Ms. Saranya Banerjee,Psychologist,4 years,₹500,Kolkata
Ms. Tania Saha,Psychologist,7 years,₹600,Kolkata
Ms. Tamalika Das Gupta,Psychologist,6 years,₹750,Kolkata
Dr. Ramanath Roychowdhury (PhD),Psychologist,33 years,₹1400,Kolkata
Mr. A D Mahapatra,Psychologist,20 years,₹1000,Kolkata
Mr. Devdeep Roy Chowdhury,Psychologist,3 years,₹1200,Kolkata
Ms. Pourabi Chaudhury,Psychologist,7 years,₹1200,Kolkata
Ms. Anwesha Bhattacharyya,Psychologist,7 years,₹1000,Kolkata
Ms. Dhwani Shah,Psychologist,6 years,₹1200,Kolkata
Ms. Sucheta Sanyal,Psychologist,11 years,₹1200,Kolkata
Ms. Atreyee Chandra,Psychologist,16 years,₹1200,Kolkata
Mr. Aamitabh Debnaath,Psychologist,3 years,₹1000,Kolkata
Ms. Chhavi Tewary,Psychologist,8 years,₹1200,Kolkata
Ms. Akanksha Mohta,Psychologist,7 years,₹1200,Kolkata
Ms. Poulomi Bhattacharjee,Psychologist,10 years,₹600,Kolkata
Mr. Ushnaa Ghatak,Psychologist,6 years,₹1200,Kolkata
Ms. Shreya Das,Psychologist,10 years,₹600,Kolkata
Ms. Pooja Arora,Psychologist,5 years,₹500,Kolkata
Ms. Parmeet K Soni,Psychologist,10 years,₹1000,Kolkata
Ms. Husena Dhariwala,Psychologist,1 year,₹800,Kolkata
Ms. Shreshtha Dhar,Psychologist,6 years,₹800,Kolkata
Ms. Sananda Paul,Psychologist,6 years,₹1000,Kolkata
Ms. Pragati Jalan Sureka,Psychologist,11 years,₹1000,Kolkata
Ms. Nilanjana Chatterjee Chakraborty,Psychologist,9 years,₹800,Kolkata
Ms. Ashna Lahoty Soni,Psychologist,9 years,₹1000,Kolkata
Ms. Namrata Chakraborty,Psychologist,6 years,₹1000,Kolkata
Ms. Ishita Sanyal,,28 years,₹700,Kolkata
Ms. Swati Agarwal,,3 years,₹900,Kolkata
Ms. Amrita Chakraborty,Clinical Psychologist,24 years,₹1500,Kolkata
Dr. Indrani Dutta (PhD),Clinical Psychologist,27 years,₹1200,Kolkata
Ms. Sanghamitra Sau Sengupta,Clinical Psychologist,18 years,₹750,Kolkata
Ms. Vartika Modi,Clinical Psychologist,10 years,₹1600,Kolkata
Ms. Usashi Banerjee,Clinical Psychologist,13 years,₹950,Kolkata
Ms. Amrita Mitra,Clinical Psychologist,11 years,₹700,Kolkata
Ms. Megha Rathi,Clinical Psychologist,8 years,₹1200,Kolkata
Dr. Angshuman Das,Clinical Psychologist,21 years,₹600,Kolkata
Ms. Nitika Jaiswal,Clinical Psychologist,9 years,₹1500,Kolkata
Ms. Swati Chowdhury,Clinical Psychologist,13 years,₹900,Kolkata
Ms. Prashakha Solanki,Clinical Psychologist,9 years,₹1000,Kolkata
Ms. Priyanka Paul,Clinical Psychologist,2 years,₹700,Kolkata
Ms. Paromita Mitra Bhaumik,Clinical Psychologist,22 years,₹1100,Kolkata
Dr. S P Mukherjee,Clinical Psychologist,39 years,₹600,Kolkata
Ms. BIDISHA BHATTACHARYYA,Clinical Psychologist,3 years,₹500,Kolkata
Ms. Samadrita Bhattacharya,Clinical Psychologist,13 years,₹600,Kolkata
Ms. Sonali Chattopadhyay,Clinical Psychologist,15 years,₹700,Kolkata
Ms. Rachna Mimani,Clinical Psychologist,5 years,₹1500,Kolkata
Ms. Saranya Banerjee,Clinical Psychologist,4 years,₹500,Kolkata
Ms. Tania Saha,Clinical Psychologist,7 years,₹600,Kolkata
Ms. Tamalika Das Gupta,Clinical Psychologist,6 years,₹750,Kolkata
Mr. Devdeep Roy Chowdhury,Clinical Psychologist,3 years,₹1200,Kolkata
Ms. Pourabi Chaudhury,Clinical Psychologist,7 years,₹1200,Kolkata
Ms. Anwesha Bhattacharyya,Clinical Psychologist,7 years,₹1000,Kolkata
Ms. Sucheta Sanyal,Clinical Psychologist,11 years,₹1200,Kolkata
Ms. Chhavi Tewary,Clinical Psychologist,8 years,₹1200,Kolkata
Ms. Akanksha Mohta,Clinical Psychologist,7 years,₹1200,Kolkata
Mr. Ushnaa Ghatak,Clinical Psychologist,6 years,₹1200,Kolkata
Ms. Shreya Das,Clinical Psychologist,10 years,₹600,Kolkata
Ms. Parmeet K Soni,Clinical Psychologist,10 years,₹1000,Kolkata
Ms. Husena Dhariwala,Clinical Psychologist,1 year,₹800,Kolkata
Ms. Shreshtha Dhar,Clinical Psychologist,6 years,₹800,Kolkata
Ms. Namrata Chakraborty,Clinical Psychologist,6 years,₹1000,Kolkata
Ms. Swati Agarwal,Clinical Psychologist,3 years,₹900,Kolkata
Dr. Rupa Talukdar (PhD),Counselling Psychologist,23 years,₹1600,Kolkata
Ms. Anasuya Ghosh,Counselling Psychologist,25 years,₹900,Kolkata
Ms. Ruchi Bakhai,Counselling Psychologist,6 years,₹1200,Kolkata
Mr. Sumedh Chatterjee,Counselling Psychologist,5 years,₹1000,Kolkata
Ms. Prachi Rathi,Counselling Psychologist,5 years,₹1000,Kolkata
Ms. Snehalata Sarkar,Counselling Psychologist,5 years,₹800,Kolkata
Ms. Atrayee Chakrabarti,Counselling Psychologist,14 years,₹700,Kolkata
Mr. Subrata Bhattacharyya,Counselling Psychologist,9 years,₹400,Kolkata
Ms. Moumita Ganguly,Counselling Psychologist,7 years,₹700,Kolkata
Dr. Samir Chandra Das,Counselling Psychologist,34 years,₹500,Kolkata
Ms. Bhavana Damani Bajoria,Counselling Psychologist,5 years,₹550,Kolkata
Dr. Hansa Kinkini Dev Roy (PhD) (PhD),Counselling Psychologist,10 years,₹600,Kolkata
Ms. Charvi Jain,Counselling Psychologist,7 years,₹1200,Kolkata
Mr. Dr.Subrata Halder,Counselling Psychologist,7 years,₹1000,Kolkata
Ms. Hima Bindawla,Counselling Psychologist,9 years,₹1200,Kolkata
Ms. Piya Banerjee,Counselling Psychologist,6 years,₹1000,Kolkata
Ms. Soumi Banerjee,Counselling Psychologist,5 years,₹500,Kolkata
Ms. Mansi Poddar,Counselling Psychologist,12 years,₹1500,Kolkata
Ms. Rachna Mimani,Counselling Psychologist,5 years,₹1500,Kolkata
Ms. Sradhanjali Dasgupta,Counselling Psychologist,3 years,₹400,Kolkata
Ms. Pritha Banik,Counselling Psychologist,11 years,₹500,Kolkata
Dr. Ramanath Roychowdhury (PhD),Counselling Psychologist,33 years,₹1400,Kolkata
Mr. A D Mahapatra,Counselling Psychologist,20 years,₹1000,Kolkata
Ms. Dhwani Shah,Counselling Psychologist,6 years,₹1200,Kolkata
Ms. Sucheta Sanyal,Counselling Psychologist,11 years,₹1200,Kolkata
Mr. Aamitabh Debnaath,Counselling Psychologist,3 years,₹1000,Kolkata
Ms. Poulomi Bhattacharjee,Counselling Psychologist,10 years,₹600,Kolkata
Ms. Pooja Arora,Counselling Psychologist,5 years,₹500,Kolkata
Ms. Sananda Paul,Counselling Psychologist,6 years,₹1000,Kolkata
Ms. Pragati Jalan Sureka,Counselling Psychologist,11 years,₹1000,Kolkata
Ms. Ashna Lahoty Soni,Counselling Psychologist,9 years,₹1000,Kolkata
Ms. Poulami Biswas Dutta,Psychotherapist,5 years,₹700,Kolkata
Dr. Prathama Chaudhuri,Psychotherapist,28 years,₹1000,Kolkata
Dr. Era S. Dutta,Psychotherapist,11 years,₹1600,Kolkata
Dr. Bappaditya Chowdhury,Psychotherapist,19 years,₹800,Kolkata
Dr. Nilanjan Chandra,Psychotherapist,8 years,₹500,Kolkata
Ms. Swati Chowdhury,Psychotherapist,13 years,₹900,Kolkata
Dr. Syed Naiyer Ali,Psychotherapist,13 years,₹500,Kolkata
Dr. Debashis Ray,Psychotherapist,29 years,₹1000,Kolkata
Mr. Dr.Subrata Halder,Psychotherapist,7 years,₹1000,Kolkata
Ms. Piya Banerjee,Psychotherapist,6 years,₹1000,Kolkata
Ms. Minu Budhia,Psychotherapist,14 years,₹1500,Kolkata
Dr. Naazneen Ladak,Psychiatrist,15 years,₹2000,Mumbai
Dr. Ankita Mishra,Psychiatrist,14 years,₹2000,Mumbai
Dr. Payal Sharma Kamath,Psychiatrist,10 years,₹1500,Mumbai
Dr. Rohann Bokdawala,Psychiatrist,12 years,₹2000,Mumbai
Dr. Anita Sukhwani,Psychiatrist,30 years,₹2500,Mumbai
Dr. Darpan Kaur,Psychiatrist,16 years,₹1000,Mumbai
Dr. Chetan Lokhande,Psychiatrist,11 years,₹1200,Mumbai
Dr. Prakhar Jain,Psychiatrist,9 years,₹1200,Mumbai
Dr. Anjali Karira,Psychiatrist,14 years,₹2000,Mumbai
Dr. Shyam Mithiya,Psychiatrist,14 years,₹1750,Mumbai
Dr. Priyadarshani Jain,Psychiatrist,16 years,₹2000,Mumbai
Dr. Santosh Bangar,Psychiatrist,22 years,₹2800,Mumbai
Dr. Jalpa Bhuta,Psychiatrist,22 years,₹1850,Mumbai
Dr. Parul Tank,Psychiatrist,24 years,₹2500,Mumbai
Dr. Amit B. Upasham,Psychiatrist,23 years,₹3000,Mumbai
Dr. Paresh C. Trivedi,Psychiatrist,29 years,₹1200,Mumbai
Dr. Rajiv Anand,Psychiatrist,45 years,₹2000,Mumbai
Dr. Manjiri Deshpande Shenoy,Psychiatrist,13 years,₹1500,Mumbai
Dr. Archana Prabhu,Psychiatrist,17 years,₹1500,Mumbai
Dr. Priyanka Raut,Psychiatrist,9 years,₹3000,Mumbai
Dr. Neha Shah,Psychiatrist,14 years,₹1800,Mumbai
Dr. Adita,Psychiatrist,12 years,₹2000,Mumbai
Dr. Chinmay Kulkarni,Psychiatrist,12 years,₹1200,Mumbai
Dr. Smruti Karambelkar,Psychiatrist,10 years,₹1000,Mumbai
Dr. Austin Fernandes,Psychiatrist,8 years,₹1500,Mumbai
Dr. Anshu Kulkarni,Psychiatrist,24 years,₹2500,Mumbai
Dr. Shefali Shah,Psychiatrist,14 years,₹1500,Mumbai
Dr. Priyanka Thukral Mahajan,Psychiatrist,8 years,₹2000,Mumbai
Dr. Sneha Naik Samant,Psychiatrist,11 years,₹1000,Mumbai
Dr. Nirmala Rao,Psychiatrist,35 years,₹1200,Mumbai
Dr. Rashmi Navelkar,Psychiatrist,10 years,₹1000,Mumbai
Dr. Sumedha Tiwari,Psychiatrist,10 years,₹1000,Mumbai
Dr. Aditya Nair,Psychiatrist,18 years,₹1000,Mumbai
Dr. Jyoti Maheshwari,Psychiatrist,25 years,₹2000,Mumbai
Dr. Adita Agrawal,Psychiatrist,12 years,₹1000,Mumbai
Dr. Hardik Sheth,Psychiatrist,9 years,₹1500,Mumbai
Dr. Sanil R Sinhasan,Psychiatrist,11 years,₹1000,Mumbai
Dr. Prachi Shah,Psychiatrist,13 years,₹2000,Mumbai
Dr. Aditi Chandrashekhar Acharya,Psychiatrist,12 years,₹1200,Mumbai
Dr. Devendra Save,Psychiatrist,23 years,₹1500,Mumbai
Dr. Harish Bedekar,Psychiatrist,25 years,₹1200,Mumbai
Dr. Riddhish K. Maru,Psychiatrist,16 years,₹1500,Mumbai
Dr. Pavan Sonar,Psychiatrist,15 years,₹3000,Mumbai
Dr. Armaan Pandey,Psychiatrist,14 years,₹1500,Mumbai
Dr. Ajit Dandekar,Psychiatrist,40 years,₹2500,Mumbai
Dr. Prachi Jain,Psychiatrist,12 years,₹1000,Mumbai
Dr. Nahid Dave,Psychiatrist,10 years,₹800,Mumbai
Dr. Amitabh Ghosh,Psychiatrist,24 years,₹2500,Mumbai
Dr. Kirti Tandel,Psychiatrist,12 years,₹500,Mumbai
Dr. Kiran Shandilya,Psychiatrist,17 years,₹1000,Mumbai
Dr. Shamsah Sonawalla,Psychiatrist,20 years,₹4000,Mumbai
Dr. Mohit Shah,Psychiatrist,14 years,₹3000,Mumbai
Dr. Bharat R. Shah,Psychiatrist,36 years,₹1500,Mumbai
Dr. Manoj Bhatawdekar,Psychiatrist,36 years,₹2500,Mumbai
Dr. Dhananjay Gambhire,Psychiatrist,15 years,₹300,Mumbai
Dr. Ketan Parmar,Psychiatrist,33 years,₹1000,Mumbai
Dr. Kedar Tilwe,Psychiatrist,13 years,₹1500,Mumbai
Dr. Kavita Sagarkar,Psychiatrist,25 years,₹3000,Mumbai
Dr. Purnima D'SA- Karkhanis,Psychiatrist,26 years,₹2000,Mumbai
Dr. Gaurav Kulkarni,Psychiatrist,14 years,₹2000,Mumbai
Dr. Ketan Vaidya,Psychiatrist,15 years,₹1000,Mumbai
Dr. Akshata Bhat,Psychiatrist,9 years,₹1000,Mumbai
Dr. S L Khanna,Psychiatrist,47 years,₹2000,Mumbai
Dr. Ashit Sheth,Psychiatrist,46 years,₹6000,Mumbai
Dr. Rahul Ghadge,Psychiatrist,17 years,₹1500,Mumbai
Dr. Vishal Sawant,Psychiatrist,22 years,₹3000,Mumbai
Dr. Rahul Bhatambre,Psychiatrist,13 years,₹2500,Mumbai
Dr. Dipti S. Shah,Psychiatrist,18 years,₹1500,Mumbai
Dr. Amit Desai,Psychiatrist,43 years,₹500,Mumbai
Dr. Deepak Goel,Psychiatrist,14 years,₹2000,Mumbai
Dr. Natasha Kate Kothari,Psychiatrist,13 years,₹1500,Mumbai
Dr. Kshitija Dongrikar,Psychiatrist,14 years,₹800,Mumbai
Dr. Aditya Tiwari,Psychiatrist,17 years,₹1500,Mumbai
Dr. Madhuri Singh,Psychiatrist,33 years,₹1500,Mumbai
Dr. Prasad Shambu Shetty,Psychiatrist,23 years,₹1500,Mumbai
Dr. Kedar Korde,Psychiatrist,24 years,₹1500,Mumbai
Dr. Shefali Batra,Psychiatrist,19 years,₹4000,Mumbai
Dr. Quddusa Doongerwala,Psychiatrist,22 years,₹2000,Mumbai
Dr. Ambrish Dharmadhikari,Psychiatrist,9 years,₹1000,Mumbai
Dr. Sanghanayak Meshram,Psychiatrist,12 years,₹1000,Mumbai
Dr. Kishore P Dave,Psychiatrist,49 years,₹800,Mumbai
Dr. Prashant Dasud,Psychiatrist,13 years,₹1500,Mumbai
Dr. Mangesh Ghulghule,Psychiatrist,12 years,₹1500,Mumbai
Dr. Sagar Karia,Psychiatrist,10 years,₹700,Mumbai
Dr. Dhara Kothari,Psychiatrist,8 years,₹800,Mumbai
Dr. Anand Khare,Psychiatrist,4 years,₹500,Mumbai
Dr. Austin.B.Fernandes,Psychiatrist,8 years,₹800,Mumbai
Dr. Hemangee Dhavale,Psychiatrist,45 years,₹1000,Mumbai
Dr. Deepti Kukreja,Psychiatrist,14 years,₹2000,Mumbai
Dr. Milan Balakrishnan,Psychiatrist,12 years,₹2000,Mumbai
Dr. Nithin Kondapuram,Psychiatrist,10 years,₹500,Mumbai
Dr. Rashmin Cholera,Psychiatrist,22 years,₹1000,Mumbai
Dr. Nirmee N Shah,Psychiatrist,13 years,₹2000,Mumbai
Dr. Shilpa Sharma,Psychiatrist,11 years,₹500,Mumbai
Dr. Yashasree Poudwal,Psychiatrist,10 years,₹1000,Mumbai
Dr. Patkar Sachin Anand,Psychiatrist,32 years,₹300,Mumbai
Dr. Alpes Panchal,Psychiatrist,12 years,₹1000,Mumbai
Dr. Amit Kulkarni,Psychiatrist,12 years,₹1500,Mumbai
Dr. Jankhana Hakani,Psychiatrist,18 years,₹2500,Mumbai
Dr. Snehal Thamke,Psychiatrist,4 years,₹500,Mumbai
Dr. Sumegha Sharma,Psychiatrist,14 years,₹1200,Mumbai
Dr. D K Deshmukh,Psychiatrist,55 years,₹600,Mumbai
Dr. Sonal Anand,Psychiatrist,16 years,₹750,Mumbai
Dr. Diplakshmi R Dhopeshwarkar,Psychiatrist,15 years,₹2500,Mumbai
Dr. V K Mundra,Psychiatrist,49 years,₹800,Mumbai
Dr. Mansi Simit Vora,Psychiatrist,9 years,₹1200,Mumbai
Dr. Vijay Maskar,Psychiatrist,9 years,₹800,Mumbai
Dr. Sandeep Kalelkar,Psychiatrist,40 years,₹800,Mumbai
Dr. Shakeb Danish,Psychiatrist,14 years,₹600,Mumbai
Dr. Amulya Shetty,Psychiatrist,7 years,₹1000,Mumbai
Dr. Vani Kulhalli,Psychiatrist,17 years,₹2000,Mumbai
Dr. Akanksha Rathi Maheshwari,Psychiatrist,8 years,₹2000,Mumbai
Dr. Pradnya Diwan,Psychiatrist,26 years,₹800,Mumbai
Dr. Nishikant Vibhute,Psychiatrist,18 years,₹1000,Mumbai
Dr. Shaunak Ajinkya,Psychiatrist,23 years,₹1500,Mumbai
Dr. Girish Date,Psychiatrist,38 years,₹1000,Mumbai
Dr. Rima Fernandes,Psychiatrist,3 years,₹800,Mumbai
Dr. Vinesh D Chandramaniya,Psychiatrist,12 years,₹800,Mumbai
Dr. Punya Mulki,Psychiatrist,8 years,₹1500,Mumbai
Dr. Prasanna Tandolkar,Psychiatrist,21 years,₹800,Mumbai
Dr. Surti Gaurangkumar Manharlal,Psychiatrist,9 years,₹800,Mumbai
Dr. Jayesh Ghodke,Psychiatrist,9 years,₹1000,Mumbai
Dr. Utkarsh Mankar,Psychiatrist,10 years,₹1000,Mumbai
Dr. Surbhi Trivedi,Psychiatrist,11 years,₹1500,Mumbai
Dr. Syeda Ruksheda Nazli A R,Psychiatrist,20 years,₹2000,Mumbai
Dr. Zirak Marker,Psychiatrist,20 years,₹4000,Mumbai
Dr. Sapna Bangar,Psychiatrist,14 years,₹4000,Mumbai
Dr. Sunay Pradhan,Psychiatrist,29 years,₹1000,Mumbai
Dr. Janhavi Katdare,Psychiatrist,6 years,₹1000,Mumbai
Dr. Anagha Jog Karve,Psychiatrist,10 years,₹600,Mumbai
Dr. Navoneela Bardhan,Psychiatrist,5 years,₹1500,Mumbai
Mr. Prashant Shah,Psychiatrist,18 years,₹500,Mumbai
Dr. Nikita Shah,Psychiatrist,9 years,₹1500,Mumbai
Dr. Rahul Khemani,Psychiatrist,5 years,₹500,Mumbai
Dr. Bharati Patil,Psychiatrist,29 years,₹1000,Mumbai
Dr. Naazneen Ladak,Psychologist,15 years,₹2000,Mumbai
Dr. Keerti Sachdeva (PhD) (PhD),Psychologist,36 years,₹1900,Mumbai
Ms. Mithila Desai,Psychologist,32 years,₹2500,Mumbai
Ms. Riddhi Sagar,Psychologist,8 years,₹1500,Mumbai
Ms. Mansi M Doshi,Psychologist,18 years,₹2500,Mumbai
Ms. Nipa Sanghavi,Psychologist,11 years,₹2000,Mumbai
Dr. Shyam Mithiya,Psychologist,14 years,₹1750,Mumbai
Ms. Jaini Savla,Psychologist,4 years,₹5000,Mumbai
Ms. Sheetal Bidkar,Psychologist,13 years,₹3000,Mumbai
Ms. Ekta Dharia,Psychologist,12 years,₹2500,Mumbai
Ms. Shamim Deshmukh,Psychologist,17 years,₹2500,Mumbai
